0;1;3;0;1;3;240.0;88.2;1
0;1;3;0;8;8;240.0;147.0;1
0;1;1;0;3;3;;107.0;1
0;1;1;0;8;8;;147.0;1
0;1;3;0;1;4;240.0;117.9;1
0;1;1;0;7;7;;123.0;1
0;2;3;0;1;3;242.0;98.0;1
0;2;3;0;7;7;241.0;117.81;1
0;2;3;0;5;5;240.0;135.0;1
0;3;1;0;6;6;250.0;133.0;1
0;3;3;0;1;3;115.0;58.95;1
1;3;3;0;1;1;240.0;136.33;2
0;2;3;0;7;8;240.0;153.0;1
0;2;3;0;1;3;240.0;110.5;1
0;2;3;0;4;4;242.0;97.0;1
1;2;3;0;1;1;242.0;110.3;2
1;2;3;0;1;1;240.0;82.0;2
1;2;3;0;4;4;240.0;97.0;2
1;2;3;0;1;1;240.0;73.8;2
0;2;3;0;1;1;3.0;91.5;1
0;2;3;0;1;1;240.0;114.5;1
1;2;3;0;1;1;242.0;110.3;2
0;3;3;0;1;1;240.0;90.9;1
1;3;3;0;5;5;240.0;123.0;2
0;4;3;0;1;1;240.0;122.0;1
0;4;3;0;1;1;105.0;110.7;1
0;8;3;0;4;4;5.0;85.86;1
0;9;3;0;1;1;40.0;58.95;1
1;10;3;0;1;1;40.0;55.68;2
0;10;3;0;1;1;40.0;55.68;1
1;10;1;0;1;1;250.0;124.0;2
0;10;3;0;5;5;115.0;111.15;1
0;14;3;0;5;5;40.0;134.73;1
0;14;3;0;6;6;241.0;92.45;1
1;21;3;0;1;1;242.0;108.73;2
0;1;3;0;1;3;240.0;73.8;1
0;1;3;0;1;3;240.0;98.0;1
0;1;3;0;1;3;240.0;131.0;1
0;1;3;0;5;5;240.0;123.0;1
0;1;3;0;3;3;241.0;94.71;1
0;1;3;0;1;1;240.0;123.0;1
1;2;3;0;1;1;240.0;123.0;2
1;2;3;0;1;1;240.0;73.8;2
1;7;3;0;6;6;242.0;117.0;2
0;7;3;0;5;5;105.0;196.54;1
0;7;3;0;4;4;240.0;99.3;1
0;7;1;0;5;5;250.0;90.95;1
0;3;1;0;1;3;250.0;92.67;1
0;3;3;0;4;4;8.0;71.55;1
0;6;3;0;6;6;241.0;96.49;1
0;6;3;0;1;3;240.0;85.8;1
0;7;3;0;5;5;240.0;96.3;1
1;7;3;0;8;8;240.0;163.0;2
1;7;1;0;4;4;250.0;172.0;2
1;7;3;0;1;1;240.0;110.7;2
0;7;3;0;1;1;134.0;58.95;1
0;7;3;0;1;1;240.0;73.8;1
0;7;3;0;4;4;240.0;97.0;1
0;7;3;0;5;6;240.0;139.0;1
0;7;3;0;1;1;147.0;67.24;1
0;8;3;0;5;5;241.0;116.5;1
1;8;3;0;5;5;240.0;96.3;2
0;8;3;0;1;1;240.0;123.0;1
0;10;3;0;4;4;40.0;71.55;1
0;10;3;0;4;4;40.0;71.55;1
0;10;1;0;4;4;250.0;149.0;1
0;1;3;0;8;7;240.0;163.0;1
0;1;3;0;4;3;8.0;79.5;1
1;1;3;0;1;1;240.0;105.0;2
1;1;1;0;5;7;250.0;123.0;3
1;1;3;0;1;1;240.0;73.8;2
1;1;3;0;4;4;240.0;113.0;2
0;1;1;0;8;8;;0.0;1
0;1;3;0;5;5;240.0;123.0;1
0;2;3;0;1;3;240.0;73.8;1
0;2;3;0;1;1;240.0;114.5;1
0;2;3;0;1;1;240.0;73.8;1
0;2;3;0;1;3;240.0;73.8;1
0;1;3;0;1;3;240.0;88.2;1
1;1;3;0;4;4;240.0;97.0;2
0;1;3;0;1;3;306.0;85.1;1
0;1;3;0;1;1;184.0;89.0;1
0;1;3;0;1;4;240.0;80.1;1
0;1;3;0;1;5;240.0;98.0;1
0;1;3;0;1;1;184.0;101.0;1
1;1;3;0;4;4;240.0;97.0;2
0;1;1;0;7;7;;167.0;1
0;2;3;0;7;7;240.0;225.0;1
0;2;3;0;4;5;240.0;97.0;1
0;4;3;0;4;4;240.0;87.3;1
0;5;3;0;1;4;241.0;85.59;1
0;5;3;0;5;5;240.0;123.0;1
0;5;3;0;5;5;240.0;107.0;1
0;6;3;0;8;8;240.0;163.0;1
0;6;3;0;1;1;240.0;82.0;1
1;6;3;0;8;8;240.0;163.0;2
1;7;3;0;4;4;15.0;105.5;2
0;7;1;0;3;3;250.0;164.2;1
0;7;3;0;6;6;241.0;97.29;1
1;7;3;0;1;1;240.0;114.0;2
0;7;3;0;5;5;175.0;98.4;1
0;9;3;0;8;8;240.0;175.0;1
0;10;3;0;4;4;5.0;63.6;1
0;10;1;0;4;3;;124.45;1
0;11;3;0;4;4;40.0;110.7;1
0;14;3;0;1;1;40.0;74.07;1
0;14;3;0;4;4;243.0;134.1;1
0;5;3;0;7;7;240.0;167.0;1
0;4;3;0;1;3;240.0;123.0;1
0;4;3;0;7;7;241.0;117.81;1
0;4;3;0;4;4;96.0;171.32;1
0;4;1;0;7;7;250.0;210.0;1
0;4;3;0;4;5;240.0;97.0;1
0;4;3;0;7;7;241.0;117.81;1
0;0;3;0;1;8;240.0;0.0;1
0;0;1;0;5;8;250.0;0.0;1
0;1;1;0;1;5;;131.0;1
0;2;3;0;1;5;240.0;98.0;1
0;2;3;0;4;6;240.0;87.3;1
0;3;3;0;4;4;240.0;97.0;1
1;4;3;0;5;5;240.0;167.0;2
0;4;3;0;1;5;175.0;91.5;1
0;4;3;0;1;3;240.0;73.8;1
0;5;3;0;5;5;240.0;123.0;1
0;5;1;0;6;6;250.0;175.0;1
0;6;3;0;1;3;240.0;117.8;1
0;6;3;0;5;5;240.0;117.63;1
0;7;3;0;7;7;240.0;185.0;1
1;7;3;0;1;1;175.0;71.0;2
0;7;3;0;1;1;2.0;47.25;1
0;8;3;0;1;3;240.0;151.0;1
1;10;3;0;4;4;240.0;87.3;2
0;10;3;0;1;1;242.0;120.6;1
0;10;3;0;4;4;241.0;63.86;1
0;10;1;0;6;6;250.0;157.1;1
0;10;3;0;4;4;156.0;91.37;1
0;11;1;0;1;1;;73.0;1
0;14;3;0;4;4;8.0;110.7;1
0;14;3;0;1;1;40.0;93.6;1
0;7;3;0;4;4;127.0;83.5;1
1;2;3;0;1;1;240.0;73.8;2
0;3;3;0;1;1;240.0;82.0;1
0;3;1;0;6;6;250.0;185.5;1
0;0;1;0;1;1;;0.0;1
0;0;3;0;1;5;240.0;0.0;1
0;1;3;0;1;1;240.0;109.8;1
0;1;1;0;3;3;;195.0;1
0;1;3;0;1;1;240.0;109.8;1
0;4;3;0;8;8;240.0;193.0;1
0;4;3;0;4;4;240.0;97.0;1
0;4;3;0;4;5;95.0;150.0;1
0;4;1;0;1;1;;98.0;1
1;5;3;0;1;1;134.0;91.5;2
1;7;3;0;5;5;240.0;139.0;2
0;7;3;0;4;4;8.0;79.5;1
1;7;3;0;1;1;2.0;47.25;2
0;14;3;0;4;4;156.0;126.65;1
0;3;3;0;5;5;240.0;107.0;1
0;4;3;0;1;1;240.0;131.0;1
0;4;3;0;1;1;240.0;131.0;1
1;4;3;0;1;1;240.0;123.0;2
0;4;3;0;4;4;240.0;146.0;1
0;4;3;0;1;1;105.0;110.7;1
1;4;3;0;1;1;240.0;73.8;2
0;1;3;0;1;1;146.0;61.0;1
1;1;2;0;1;1;;104.72;2
1;1;2;0;1;1;;104.72;2
0;2;2;0;1;6;;104.72;1
1;5;1;0;1;1;9.0;66.42;2
0;6;1;0;5;5;250.0;77.96;1
1;7;3;0;4;4;40.0;112.0;2
0;7;3;0;5;6;240.0;107.0;1
0;7;3;0;4;4;40.0;89.68;1
0;7;3;0;5;5;240.0;155.0;1
0;8;1;0;1;1;250.0;112.0;1
0;9;3;0;5;5;240.0;130.1;1
0;9;3;0;5;5;240.0;100.1;1
0;1;3;0;3;3;242.0;123.0;1
0;2;1;0;1;3;250.0;124.0;1
0;2;1;0;8;7;;146.0;1
1;3;1;0;4;4;250.0;97.0;2
1;3;3;0;3;3;242.0;123.0;2
1;3;3;0;7;7;240.0;153.0;2
0;3;3;0;1;1;240.0;82.0;1
1;4;3;0;1;1;240.0;105.08;2
1;4;3;0;1;1;240.0;65.42;2
0;4;1;0;1;1;250.0;98.0;1
0;5;3;0;1;1;241.0;75.46;1
0;5;3;0;1;1;177.0;65.5;1
0;7;3;0;1;4;6.0;90.95;1
0;7;3;0;1;1;40.0;93.6;1
0;7;3;0;5;5;143.0;119.25;1
0;7;3;0;5;5;40.0;134.73;1
0;7;3;0;1;1;240.0;112.0;1
1;8;3;0;1;1;240.0;118.13;2
0;1;1;0;1;1;250.0;131.0;1
0;2;3;0;1;1;240.0;88.2;1
0;2;3;0;1;1;240.0;73.8;1
0;2;3;0;1;1;240.0;98.0;1
0;2;3;0;1;1;240.0;110.5;1
0;2;3;0;1;1;240.0;131.0;1
0;2;3;0;7;7;240.0;185.0;1
0;2;3;0;4;4;240.0;87.3;1
0;2;3;0;1;1;240.0;73.8;1
0;3;3;0;3;3;105.0;120.0;1
0;3;1;0;1;3;250.0;98.0;1
0;3;3;0;5;5;240.0;96.3;1
0;4;1;0;6;6;;197.0;1
0;4;1;0;6;6;;197.0;1
1;5;3;0;5;5;240.0;123.0;2
0;5;3;0;1;1;240.0;82.0;1
0;5;1;0;3;3;250.0;165.0;1
0;5;3;0;7;7;240.0;149.4;1
0;7;3;0;1;1;240.0;106.84;1
0;7;1;0;4;4;250.0;161.0;1
0;7;3;0;4;4;240.0;134.43;1
0;7;3;0;5;5;240.0;144.43;1
0;7;3;0;5;5;244.0;152.0;1
0;7;3;0;6;6;241.0;125.54;1
0;7;3;0;3;3;5.0;133.83;1
0;8;1;0;3;3;250.0;159.75;1
0;9;3;0;1;1;240.0;120.6;1
0;10;3;0;4;4;240.0;112.2;1
0;11;3;0;6;6;241.0;110.6;1
0;13;3;0;3;3;241.0;105.9;1
0;7;3;0;4;4;241.0;95.27;1
0;7;3;0;6;6;241.0;108.83;1
1;5;3;0;1;1;149.0;153.96;2
0;5;3;0;1;1;240.0;120.6;1
0;6;3;0;1;1;240.0;90.67;1
1;6;3;0;5;5;240.0;126.67;2
0;6;3;0;4;4;15.0;144.4;1
0;6;3;0;1;1;240.0;99.5;1
0;7;1;0;5;5;250.0;139.4;1
1;7;3;0;1;1;240.0;73.8;2
0;4;3;0;5;5;241.0;89.97;1
0;4;3;0;5;5;240.0;123.0;1
0;4;3;0;5;5;240.0;123.0;1
0;1;1;0;1;1;;123.0;1
0;1;3;0;1;1;240.0;144.9;1
0;1;1;0;7;7;;153.0;1
0;1;3;0;1;1;240.0;131.0;1
0;2;2;0;1;1;;100.0;1
0;2;3;0;1;1;175.0;65.5;1
0;2;3;0;3;3;242.0;123.0;1
0;3;3;0;5;6;240.0;123.0;1
0;3;3;0;1;1;240.0;131.0;1
0;7;3;0;4;4;5.0;104.68;1
0;7;3;0;1;1;242.0;166.0;1
1;8;3;0;4;4;240.0;111.25;2
0;8;1;0;7;7;250.0;213.75;1
0;10;3;0;5;5;240.0;178.0;1
0;7;1;0;1;1;250.0;113.9;1
0;7;3;0;5;5;240.0;129.29;1
0;1;3;0;7;7;240.0;153.0;1
0;1;3;0;1;1;240.0;98.0;1
0;6;3;0;1;1;240.0;169.0;1
1;6;3;0;1;1;240.0;93.0;2
0;7;3;0;1;1;240.0;132.29;1
0;7;3;0;4;4;243.0;123.0;1
0;7;3;0;1;1;5.0;117.22;1
0;7;3;0;4;4;156.0;149.0;1
1;7;1;0;3;3;250.0;164.57;2
0;7;3;0;1;1;115.0;107.0;1
0;7;3;0;1;1;5.0;117.22;1
0;7;3;0;5;5;40.0;119.25;1
0;7;3;0;4;4;243.0;123.0;1
1;7;3;0;1;1;241.0;105.71;2
0;7;3;0;4;4;243.0;123.0;1
0;7;3;0;5;5;240.0;144.43;1
1;8;3;0;5;5;240.0;126.0;2
0;9;3;0;1;1;240.0;148.3;1
0;9;3;0;1;1;240.0;125.22;1
0;11;3;0;4;4;243.0;123.0;1
0;11;3;0;1;1;243.0;130.0;1
1;14;3;0;4;4;8.0;133.16;3
0;7;3;0;1;1;147.0;78.84;1
0;1;3;0;1;1;240.0;80.1;1
0;2;3;0;7;7;240.0;193.0;1
0;2;3;0;1;1;240.0;88.2;1
0;2;3;0;6;5;241.0;90.71;1
0;2;3;0;1;2;240.0;114.5;1
0;2;3;0;1;1;240.0;120.2;1
0;3;3;0;4;4;8.0;79.5;1
0;3;3;0;1;1;240.0;117.9;1
1;3;3;0;1;1;240.0;128.0;2
0;4;3;0;1;4;6.0;90.95;1
0;4;3;0;5;5;240.0;107.0;1
0;4;1;0;7;7;250.0;130.05;1
0;5;3;0;4;4;156.0;123.0;1
1;5;3;0;6;6;241.0;103.8;3
0;5;3;0;8;8;240.0;196.0;1
0;5;3;0;4;4;240.0;149.4;1
0;7;3;0;7;7;240.0;175.71;1
0;7;3;0;1;1;134.0;119.7;1
1;7;3;0;1;1;240.0;100.86;2
0;7;3;0;1;1;240.0;100.86;1
0;2;3;0;1;1;240.0;82.0;1
0;2;3;0;1;3;240.0;73.8;1
0;2;3;0;1;3;240.0;117.9;1
0;2;3;0;1;1;240.0;82.0;1
0;2;1;0;11;8;;150.0;1
0;2;3;0;1;1;240.0;161.0;1
0;2;3;0;1;1;147.0;64.0;1
1;2;3;0;5;5;240.0;123.0;2
0;3;3;0;4;5;240.0;110.0;1
0;3;3;0;1;1;240.0;88.2;1
0;3;3;0;1;1;240.0;130.0;1
0;3;3;0;1;1;240.0;88.2;1
0;3;1;0;5;6;250.0;165.0;1
0;4;2;0;1;1;167.0;114.0;1
1;5;3;0;4;4;15.0;79.5;2
1;5;3;0;1;1;240.0;132.8;2
0;5;1;0;4;4;250.0;120.0;1
1;5;3;0;4;4;156.0;79.5;2
0;5;1;0;4;5;;120.0;1
1;5;3;0;4;4;240.0;144.2;2
0;5;3;0;1;1;240.0;107.2;1
1;5;3;0;4;4;240.0;120.0;2
0;5;1;0;4;4;250.0;120.0;1
0;5;1;0;5;5;;163.8;1
1;6;3;0;1;1;240.0;98.5;2
1;6;3;0;1;1;240.0;130.5;2
0;6;3;0;4;3;300.0;153.0;1
0;6;3;0;1;1;240.0;98.5;1
0;7;3;0;1;1;134.0;119.7;1
0;7;1;0;4;4;250.0;184.6;1
0;7;1;0;5;5;250.0;181.22;1
1;7;3;0;1;1;240.0;100.86;2
0;1;3;0;1;1;240.0;100.2;1
0;4;3;0;1;1;240.0;134.25;1
0;8;3;0;1;1;8.0;96.3;1
0;9;3;0;4;4;147.0;83.09;1
1;1;3;0;4;4;171.0;105.5;2
0;1;2;0;1;1;;134.0;1
0;1;3;0;1;1;240.0;8.0;1
0;2;3;0;4;4;240.0;146.0;1
1;4;3;0;5;5;240.0;126.0;2
0;4;3;0;1;3;240.0;111.15;1
0;5;3;0;5;6;240.0;136.2;1
0;5;1;0;1;1;250.0;101.8;1
0;6;1;0;1;1;;127.0;1
0;6;1;0;5;5;;161.5;1
0;6;3;0;8;7;240.0;230.67;1
1;7;3;0;1;1;240.0;65.7;2
0;7;3;0;1;1;240.0;180.0;1
0;7;3;0;1;1;240.0;168.57;1
1;9;3;0;1;1;242.0;107.67;2
1;9;3;0;1;1;240.0;96.9;2
0;9;1;0;1;1;;107.0;1
0;11;3;0;1;2;147.0;73.41;1
0;14;3;0;4;4;241.0;109.9;1
0;14;3;0;4;4;241.0;109.9;1
0;15;1;0;8;8;;187.5;1
0;1;2;0;1;3;;134.0;1
1;3;3;0;1;1;171.0;91.5;2
1;3;3;0;4;4;240.0;132.44;2
0;6;3;0;4;4;241.0;106.9;1
1;7;3;0;4;4;240.0;131.86;2
0;8;3;0;8;8;240.0;216.13;1
0;2;1;0;1;3;305.0;107.0;1
0;2;1;0;1;1;305.0;107.0;1
0;2;1;0;1;1;305.0;107.0;1
0;2;1;0;1;3;305.0;107.0;1
0;2;1;0;1;4;305.0;107.0;1
0;9;3;0;7;7;240.0;190.33;1
0;2;1;0;1;1;305.0;107.0;1
0;2;1;0;1;6;305.0;94.0;1
1;2;1;0;1;1;305.0;0.0;2
0;2;1;0;1;3;305.0;98.75;1
0;2;1;0;1;3;305.0;148.23;1
0;2;1;0;1;5;305.0;94.0;1
0;2;1;0;1;4;305.0;107.0;1
0;2;1;0;1;4;305.0;107.0;1
0;2;1;0;1;3;305.0;148.23;1
0;2;1;0;1;1;305.0;0.0;1
0;2;1;0;1;1;305.0;107.0;1
0;2;1;0;1;1;305.0;107.0;1
0;2;1;0;1;1;305.0;107.0;1
0;2;1;0;1;1;305.0;107.0;1
0;2;1;0;1;3;305.0;98.75;1
1;2;3;0;7;7;240.0;195.0;2
0;2;3;0;1;4;240.0;120.6;1
0;1;3;0;6;6;241.0;123.2;1
1;1;1;0;1;1;146.0;112.0;2
1;1;3;0;6;6;241.0;123.2;2
0;1;3;0;3;3;242.0;169.0;1
0;2;1;0;8;7;;198.0;1
1;2;3;0;1;1;240.0;103.5;2
0;2;3;0;1;4;240.0;135.6;1
0;2;3;0;1;1;240.0;103.5;1
0;3;1;0;4;4;250.0;184.0;1
1;3;1;0;1;1;250.0;134.0;2
1;3;3;0;1;1;240.0;147.0;2
1;3;3;0;1;1;240.0;151.33;2
0;3;3;0;1;4;240.0;121.33;1
0;5;1;0;4;4;250.0;150.2;1
1;5;1;0;5;5;;139.0;2
0;5;1;0;4;4;250.0;150.2;1
0;4;3;0;1;6;147.0;75.44;1
1;4;3;0;4;4;240.0;135.0;2
0;6;3;0;1;1;240.0;166.0;1
1;6;3;0;4;4;240.0;135.0;2
0;7;3;0;1;1;243.0;130.0;1
0;8;3;0;1;1;67.0;96.3;1
0;14;1;0;5;5;;160.0;1
0;0;3;0;1;1;240.0;0.0;1
0;2;1;0;1;6;;127.25;1
0;2;3;0;5;6;240.0;164.0;1
0;2;3;0;4;5;240.0;144.5;1
0;2;3;0;1;1;196.0;112.0;1
1;2;3;0;1;1;240.0;134.0;2
1;2;1;0;1;1;;127.25;2
0;2;3;0;1;4;240.0;155.5;1
1;2;3;0;1;3;241.0;110.5;3
0;2;1;0;4;4;;144.5;1
0;2;1;0;4;5;250.0;144.5;1
0;2;3;0;4;6;196.0;123.0;1
0;2;3;0;1;5;240.0;120.6;1
1;2;3;0;1;1;5.0;107.6;3
1;3;3;0;1;1;240.0;120.6;2
0;5;3;0;1;1;152.0;107.0;1
0;5;3;0;1;1;152.0;133.75;1
0;5;1;0;1;4;250.0;103.5;1
0;5;3;0;1;1;175.0;84.8;1
0;5;3;0;1;1;152.0;107.0;1
0;5;3;0;1;1;152.0;107.0;1
0;5;3;0;1;1;175.0;84.8;1
0;5;3;0;1;1;152.0;107.0;1
0;5;1;0;7;7;;195.0;1
0;6;3;0;5;5;240.0;164.0;1
0;7;1;0;7;7;250.0;195.0;1
0;7;3;0;1;4;240.0;125.0;1
1;7;1;0;7;7;250.0;195.0;2
0;7;3;0;1;1;240.0;132.3;1
0;7;3;0;5;5;240.0;145.0;1
0;7;3;0;1;1;142.0;92.0;1
0;7;3;0;1;1;240.0;132.3;1
0;8;3;0;1;1;240.0;147.0;1
0;8;3;0;4;4;240.0;167.0;1
0;8;1;0;8;8;250.0;210.0;1
0;10;1;0;6;6;;194.9;1
0;3;3;0;1;1;240.0;103.5;1
0;3;3;0;1;1;240.0;118.5;1
0;3;3;0;5;5;240.0;192.0;1
0;3;3;0;4;4;142.0;128.27;1
0;3;3;0;4;4;240.0;135.0;1
0;3;3;0;1;1;240.0;126.3;1
1;3;3;0;4;4;240.0;154.0;2
0;3;3;0;1;4;171.0;96.3;1
0;3;3;0;1;4;240.0;126.3;1
1;1;1;0;11;3;;136.0;2
0;3;3;0;1;1;240.0;118.5;1
0;3;3;0;1;3;240.0;116.33;1
0;4;1;0;1;1;;164.0;1
0;3;3;0;4;6;240.0;147.67;1
0;6;1;0;5;5;250.0;145.0;1
0;6;3;0;1;1;240.0;147.0;1
1;6;3;0;3;3;242.0;168.3;2
0;7;3;0;4;4;240.0;167.0;1
0;7;1;0;5;5;;137.75;1
0;4;1;0;5;5;250.0;145.0;1
0;4;3;0;1;1;240.0;132.6;1
1;4;3;0;1;1;240.0;147.0;2
1;4;3;0;5;5;240.0;157.0;2
1;5;3;0;8;8;240.0;210.0;2
0;5;3;0;5;5;8.0;132.5;1
0;5;3;0;1;1;241.0;98.02;1
0;5;1;0;3;3;;126.0;1
0;1;1;0;4;4;;173.0;1
0;1;1;0;3;3;;249.0;1
0;2;3;0;7;7;240.0;186.5;1
0;3;1;0;4;5;;95.0;1
0;7;1;0;4;4;;241.5;1
0;7;3;0;5;5;240.0;177.0;1
0;7;3;0;1;1;5.0;153.73;1
0;7;1;0;1;4;250.0;115.0;1
1;7;3;0;4;4;196.0;127.03;2
0;7;1;0;4;4;;128.25;1
0;7;1;0;4;4;;128.25;1
0;7;1;0;1;4;250.0;115.0;1
0;8;3;0;1;1;196.0;135.0;1
1;8;3;0;4;4;240.0;167.0;2
0;8;3;0;1;1;196.0;135.0;1
0;14;3;0;1;1;240.0;124.5;1
0;1;1;0;1;1;;98.0;1
0;1;3;0;1;1;240.0;98.0;1
0;1;1;0;4;4;250.0;135.0;1
0;1;3;0;1;1;;88.2;1
0;1;3;0;1;1;240.0;120.6;1
0;2;3;0;5;5;240.0;154.5;1
1;3;3;0;5;5;240.0;145.0;2
0;4;1;0;1;1;;92.0;1
1;4;3;0;4;4;240.0;154.0;2
0;5;1;0;1;1;;115.0;1
1;6;3;0;4;4;5.0;110.53;2
1;7;3;0;5;5;261.0;158.5;2
0;7;3;0;3;3;241.0;131.37;1
1;7;3;0;1;1;240.0;117.71;2
0;7;3;0;4;4;115.0;123.0;1
1;7;3;0;5;5;261.0;158.5;2
0;7;3;0;1;1;240.0;117.84;1
1;7;3;0;4;4;240.0;154.0;2
0;7;3;0;4;4;156.0;116.85;1
0;6;3;0;1;1;241.0;129.16;1
1;6;3;0;7;7;240.0;214.0;2
1;6;3;0;1;1;240.0;115.0;2
0;7;3;0;4;4;115.0;123.0;1
0;7;3;0;4;4;156.0;123.0;1
1;8;3;0;7;7;240.0;195.0;2
0;10;3;0;3;3;142.0;135.2;1
0;14;3;0;4;4;243.0;123.0;1
0;6;3;0;5;5;240.0;130.5;1
0;1;3;0;1;3;104.0;123.0;1
1;3;3;0;7;7;240.0;179.1;2
0;0;3;0;1;9;5.0;0.0;1
0;0;3;0;1;9;241.0;0.0;1
0;4;3;0;1;3;240.0;115.0;1
0;4;3;0;1;4;240.0;115.0;1
0;4;3;0;1;3;240.0;103.5;1
0;4;1;0;1;1;250.0;157.0;1
1;4;3;0;4;4;240.0;135.0;2
0;4;3;0;5;5;241.0;111.65;1
1;4;3;0;4;4;240.0;135.0;2
1;5;3;0;7;7;240.0;195.0;2
0;5;3;0;1;1;175.0;104.0;1
1;5;3;0;4;4;240.0;135.0;2
1;6;3;0;7;7;240.0;214.0;2
0;6;1;0;1;4;250.0;133.17;1
1;6;3;0;4;4;240.0;141.33;2
0;7;3;0;5;5;241.0;121.01;1
1;7;1;0;6;6;;240.64;2
0;7;3;0;3;3;105.0;167.5;1
0;7;3;0;1;1;240.0;152.43;1
0;7;3;0;1;1;175.0;148.34;1
0;7;3;0;4;4;240.0;167.0;1
1;7;1;0;1;1;250.0;172.93;2
1;7;3;0;7;7;240.0;179.1;2
0;7;3;0;6;6;15.0;192.5;1
1;9;3;0;1;1;142.0;92.0;2
1;9;3;0;4;4;15.0;111.2;2
0;10;3;0;4;4;142.0;141.6;1
0;10;3;0;4;4;142.0;141.6;1
0;10;3;0;4;4;142.0;141.6;1
1;11;3;0;1;1;196.0;200.0;2
1;11;3;0;1;1;196.0;200.0;2
1;2;3;0;5;5;240.0;157.0;2
0;2;2;0;1;6;;99.5;1
1;3;3;0;1;1;240.0;115.0;2
1;4;3;0;7;7;240.0;195.0;2
0;4;3;0;1;4;240.0;103.5;1
0;5;1;0;7;7;250.0;207.0;1
0;6;1;0;1;4;250.0;163.33;1
0;7;3;0;5;5;240.0;151.86;1
0;7;3;0;1;4;6.0;95.57;1
0;8;3;0;1;1;240.0;112.05;1
0;9;1;0;5;5;250.0;160.0;1
0;10;3;0;1;1;241.0;103.18;1
0;1;1;0;5;5;;153.0;1
1;4;3;0;1;1;240.0;119.75;2
1;4;3;0;4;4;240.0;135.0;2
0;4;3;0;4;4;242.0;167.69;1
1;4;3;0;7;7;240.0;195.0;2
1;4;3;0;4;4;240.0;135.0;2
1;5;3;0;4;4;240.0;178.4;2
0;0;3;0;3;9;242.0;0.0;1
0;0;3;0;4;9;240.0;0.0;1
0;1;3;0;4;5;240.0;154.0;1
0;1;1;0;3;3;250.0;134.0;1
1;1;1;0;1;1;146.0;112.0;2
0;3;3;0;5;5;240.0;194.0;1
1;3;3;0;1;1;240.0;153.0;2
1;3;3;0;4;4;240.0;135.0;2
0;3;3;0;4;5;240.0;184.0;1
1;4;3;0;8;8;240.0;210.0;2
1;4;1;0;5;5;;139.0;2
0;5;3;0;4;6;241.0;101.46;1
1;6;3;0;5;5;240.0;145.0;2
1;4;3;0;4;4;240.0;173.0;2
0;8;3;0;4;4;171.0;217.05;1
0;2;3;0;5;5;240.0;164.0;1
0;2;3;0;4;6;240.0;173.0;1
1;1;1;0;1;1;;112.5;2
0;2;3;0;1;1;240.0;153.0;1
0;2;3;0;4;4;240.0;173.0;1
0;2;3;0;1;1;240.0;153.0;1
0;2;3;0;1;4;240.0;134.0;1
0;2;3;0;1;1;240.0;153.0;1
1;2;3;0;7;7;240.0;233.0;2
0;2;1;0;4;7;250.0;154.0;1
0;2;3;0;4;6;240.0;173.0;1
1;2;3;0;4;4;240.0;135.0;2
